department_id,department_name,error_reason,employee_id,employee_name,hire_date,termination_date,gender,attendance_id,attendance_date,hours_worked
,,Orphan Employee,159.0,,,,,8570.0,2025-10-24 14:05:26.491906,6.0
,,Orphan Employee,314.0,,,,,8572.0,2026-01-01 14:05:26.491915,3.0
,,Orphan Employee,718.0,,,,,8576.0,2025-12-12 14:05:26.491932,7.0
,,Orphan Employee,973.0,,,,,8578.0,2025-10-10 14:05:26.491941,0.0
,,Orphan Employee,1199.0,,,,,8582.0,2026-04-29 14:05:26.491959,1.0
,,Orphan Employee,75.0,,,,,8586.0,2026-04-21 14:05:26.491979,0.0
,,Orphan Employee,1129.0,,,,,8589.0,2026-01-13 14:05:26.491993,0.0
,,Orphan Employee,904.0,,,,,8590.0,2025-07-24 14:05:26.491997,9.0
,,Orphan Employee,1137.0,,,,,8592.0,2026-03-28 14:05:26.492006,6.0
,,Orphan Employee,1185.0,,,,,8594.0,2025-06-09 14:05:26.492017,7.0
,,Orphan Employee,1164.0,,,,,8597.0,2026-05-24 14:05:26.492031,4.0
,,Orphan Employee,160.0,,,,,8604.0,2026-03-31 14:05:26.492121,0.0
,,Orphan Employee,338.0,,,,,8609.0,2026-04-22 14:05:26.492140,6.0
,,Orphan Employee,304.0,,,,,8610.0,2026-02-05 14:05:26.492143,8.0
,,Orphan Employee,751.0,,,,,8613.0,2026-02-26 14:05:26.492156,4.0
,,Orphan Employee,91.0,,,,,8614.0,2026-04-21 14:05:26.492159,3.0
,,Orphan Employee,886.0,,,,,8615.0,2026-04-26 14:05:26.492162,8.0
,,Orphan Employee,655.0,,,,,8618.0,2025-09-17 14:05:26.492172,10.0
,,Orphan Employee,1102.0,,,,,8627.0,2025-10-30 14:05:26.492203,8.0
,,Orphan Employee,1177.0,,,,,8628.0,2025-12-28 14:05:26.492206,5.0
,,Orphan Employee,626.0,,,,,8629.0,2025-11-06 14:05:26.492209,6.0
,,Orphan Employee,936.0,,,,,8630.0,2026-05-05 14:05:26.492212,1.0
,,Orphan Employee,123.0,,,,,8633.0,2025-06-19 14:05:26.492223,8.0
,,Orphan Employee,1128.0,,,,,8637.0,2026-01-31 14:05:26.492237,8.0
,,Orphan Employee,617.0,,,,,8638.0,2025-11-19 14:05:26.492240,6.0
,,Orphan Employee,437.0,,,,,8639.0,2025-07-08 14:05:26.492243,7.0
,,Orphan Employee,892.0,,,,,8640.0,2026-03-31 14:05:26.492246,5.0
,,Orphan Employee,655.0,,,,,8643.0,2026-01-07 14:05:26.492256,0.0
,,Orphan Employee,977.0,,,,,8644.0,2025-10-20 14:05:26.492259,6.0
,,Orphan Employee,851.0,,,,,8645.0,2026-03-21 14:05:26.492262,7.0
,,Orphan Employee,1030.0,,,,,8647.0,2026-03-02 14:05:26.492268,0.0
,,Orphan Employee,4.0,,,,,8651.0,2025-06-30 14:05:26.492280,6.0
,,Orphan Employee,597.0,,,,,8653.0,2025-11-19 14:05:26.492288,1.0
,,Orphan Employee,1119.0,,,,,8655.0,2026-01-02 14:05:26.492296,
,,Orphan Employee,977.0,,,,,8656.0,2026-03-11 14:05:26.492299,1.0
,,Orphan Employee,1137.0,,,,,8657.0,2025-12-02 14:05:26.492301,4.0
,,Orphan Employee,325.0,,,,,8660.0,2025-10-12 14:05:26.492312,10.0
,,Orphan Employee,603.0,,,,,8663.0,2026-03-25 14:05:26.492321,6.0
,,Orphan Employee,865.0,,,,,8665.0,2026-02-15 14:05:26.492326,8.0
,,Orphan Employee,484.0,,,,,8669.0,2026-04-29 14:05:26.492337,6.0
,,Orphan Employee,1033.0,,,,,8671.0,2025-06-30 14:05:26.492343,9.0
,,Orphan Employee,1071.0,,,,,8672.0,2025-08-20 14:05:26.492346,5.0
,,Orphan Employee,526.0,,,,,8679.0,2025-10-25 14:05:26.492367,6.0
,,Orphan Employee,1190.0,,,,,8680.0,2025-08-19 14:05:26.492370,2.0
,,Orphan Employee,538.0,,,,,8682.0,2025-11-19 14:05:26.492375,0.0
,,Orphan Employee,1130.0,,,,,8685.0,2026-01-31 14:05:26.492383,7.0
,,Orphan Employee,1054.0,,,,,8687.0,2025-06-18 14:05:26.492389,7.0
,,Orphan Employee,1119.0,,,,,8690.0,2025-09-20 14:05:26.492405,9.0
,,Orphan Employee,954.0,,,,,8693.0,2026-05-18 14:05:26.492414,0.0
,,Orphan Employee,224.0,,,,,8694.0,2025-06-13 14:05:26.492417,2.0
,,Orphan Employee,1103.0,,,,,8695.0,2025-12-25 14:05:26.492420,3.0
,,Orphan Employee,771.0,,,,,8697.0,2025-11-05 14:05:26.492426,10.0
,,Orphan Employee,311.0,,,,,8703.0,2025-06-18 14:05:26.492445,10.0
,,Orphan Employee,470.0,,,,,8704.0,2025-12-27 14:05:26.492448,1.0
,,Orphan Employee,99.0,,,,,8709.0,2026-06-05 14:05:26.492464,1.0
,,Orphan Employee,559.0,,,,,8712.0,2025-10-16 14:05:26.492473,7.0
,,Orphan Employee,1167.0,,,,,8716.0,2026-05-21 14:05:26.492486,2.0
,,Orphan Employee,974.0,,,,,8718.0,2026-05-12 14:05:26.492491,10.0
,,Orphan Employee,199.0,,,,,8721.0,2026-06-03 14:05:26.492503,1.0
,,Orphan Employee,1110.0,,,,,8723.0,2026-02-26 14:05:26.492510,9.0
,,Orphan Employee,1148.0,,,,,8726.0,2026-06-04 14:05:26.492520,7.0
,,Orphan Employee,923.0,,,,,8729.0,2026-04-25 14:05:26.492542,1.0
,,Orphan Employee,285.0,,,,,8735.0,2026-05-08 14:05:26.492569,2.0
,,Orphan Employee,622.0,,,,,8736.0,2025-12-28 14:05:26.492573,0.0
,,Orphan Employee,862.0,,,,,8738.0,2026-04-07 14:05:26.492582,0.0
,,Orphan Employee,619.0,,,,,8751.0,2026-04-12 14:05:26.492642,2.0
,,Orphan Employee,1082.0,,,,,8757.0,2025-10-19 14:05:26.492672,0.0
,,Orphan Employee,598.0,,,,,8765.0,2025-09-01 14:05:26.492695,6.0
,,Orphan Employee,340.0,,,,,8768.0,2025-11-09 14:05:26.492704,4.0
,,Orphan Employee,760.0,,,,,8769.0,2026-02-16 14:05:26.492706,9.0
,,Orphan Employee,619.0,,,,,8773.0,2026-01-03 14:05:26.492718,10.0
,,Orphan Employee,304.0,,,,,8776.0,2025-07-10 14:05:26.492727,10.0
,,Orphan Employee,597.0,,,,,8780.0,2025-06-07 14:05:26.492738,8.0
,,Orphan Employee,793.0,,,,,8781.0,2026-04-17 14:05:26.492741,10.0
,,Orphan Employee,618.0,,,,,8783.0,2026-05-07 14:05:26.492747,3.0
,,Orphan Employee,774.0,,,,,8785.0,2026-04-19 14:05:26.492754,9.0
,,Orphan Employee,193.0,,,,,8787.0,2025-10-08 14:05:26.492760,
,,Orphan Employee,501.0,,,,,8788.0,2025-06-17 14:05:26.492763,7.0
,,Orphan Employee,294.0,,,,,8791.0,2025-08-03 14:05:26.492772,10.0
,,Orphan Employee,42.0,,,,,8793.0,2026-03-04 14:05:26.492783,1.0
,,Orphan Employee,1087.0,,,,,8797.0,2025-06-30 14:05:26.492797,3.0
,,Orphan Employee,388.0,,,,,8806.0,2026-05-14 14:05:26.492830,4.0
,,Orphan Employee,305.0,,,,,8810.0,2026-02-16 14:05:26.492846,4.0
,,Orphan Employee,1193.0,,,,,8817.0,2026-01-29 14:05:26.492880,9.0
,,Orphan Employee,558.0,,,,,8823.0,2025-10-21 14:05:26.492905,8.0
,,Orphan Employee,266.0,,,,,8824.0,2025-10-01 14:05:26.492910,
,,Orphan Employee,127.0,,,,,8827.0,2025-06-27 14:05:26.492922,5.0
,,Orphan Employee,770.0,,,,,8841.0,2026-04-07 14:05:26.492985,8.0
,,Orphan Employee,655.0,,,,,8842.0,2026-02-04 14:05:26.492989,10.0
,,Orphan Employee,1186.0,,,,,8847.0,2025-12-07 14:05:26.493012,3.0
,,Orphan Employee,405.0,,,,,8849.0,2026-03-01 14:05:26.493026,9.0
,,Orphan Employee,338.0,,,,,8850.0,2026-02-11 14:05:26.493030,9.0
,,Orphan Employee,111.0,,,,,8853.0,2025-12-01 14:05:26.493043,10.0
,,Orphan Employee,853.0,,,,,8860.0,2025-09-17 14:05:26.493109,7.0
,,Orphan Employee,131.0,,,,,8865.0,2026-02-07 14:05:26.493129,7.0
,,Orphan Employee,886.0,,,,,8867.0,2025-10-08 14:05:26.493138,2.0
,,Orphan Employee,1061.0,,,,,8874.0,2026-02-28 14:05:26.493160,5.0
,,Orphan Employee,538.0,,,,,8876.0,2025-06-18 14:05:26.493165,7.0
,,Orphan Employee,450.0,,,,,8877.0,2026-03-06 14:05:26.493169,1.0
,,Orphan Employee,249.0,,,,,8878.0,2025-12-16 14:05:26.493174,1.0
,,Orphan Employee,1155.0,,,,,8882.0,2025-06-09 14:05:26.493200,2.0
,,Orphan Employee,382.0,,,,,8884.0,2026-02-26 14:05:26.493208,8.0
,,Orphan Employee,1173.0,,,,,8885.0,2025-09-11 14:05:26.493212,10.0
,,Orphan Employee,650.0,,,,,8888.0,2026-01-03 14:05:26.493223,4.0
,,Orphan Employee,123.0,,,,,8891.0,2026-01-17 14:05:26.493239,0.0
,,Orphan Employee,474.0,,,,,8893.0,2025-12-23 14:05:26.493248,6.0
,,Orphan Employee,127.0,,,,,8897.0,2025-08-07 14:05:26.493263,6.0
,,Orphan Employee,123.0,,,,,8898.0,2026-02-27 14:05:26.493267,0.0
,,Orphan Employee,36.0,,,,,8899.0,2025-07-25 14:05:26.493271,5.0
,,Orphan Employee,445.0,,,,,8900.0,2026-01-30 14:05:26.493275,9.0
,,Orphan Employee,1178.0,,,,,8908.0,2026-05-03 14:05:26.493307,2.0
,,Orphan Employee,210.0,,,,,8910.0,2025-12-21 14:05:26.493315,6.0
,,Orphan Employee,222.0,,,,,8912.0,2025-10-31 14:05:26.493327,3.0
,,Orphan Employee,974.0,,,,,8913.0,2026-03-17 14:05:26.493330,8.0
,,Orphan Employee,740.0,,,,,8917.0,2025-09-01 14:05:26.493342,0.0
,,Orphan Employee,1169.0,,,,,8924.0,2025-07-26 14:05:26.493362,1.0
,,Orphan Employee,558.0,,,,,8926.0,2025-09-18 14:05:26.493367,7.0
,,Orphan Employee,471.0,,,,,8927.0,2026-06-02 14:05:26.493370,9.0
,,Orphan Employee,1140.0,,,,,8928.0,2026-04-13 14:05:26.493373,8.0
,,Orphan Employee,1154.0,,,,,8929.0,2025-07-27 14:05:26.493376,0.0
,,Orphan Employee,67.0,,,,,8930.0,2025-12-28 14:05:26.493382,10.0
,,Orphan Employee,1133.0,,,,,8933.0,2026-03-28 14:05:26.493390,1.0
,,Orphan Employee,619.0,,,,,8936.0,2025-12-19 14:05:26.493399,7.0
,,Orphan Employee,865.0,,,,,8938.0,2026-03-02 14:05:26.493405,
,,Orphan Employee,958.0,,,,,8943.0,2026-01-08 14:05:26.493422,6.0
,,Orphan Employee,673.0,,,,,8944.0,2026-02-03 14:05:26.493447,7.0
,,Orphan Employee,1166.0,,,,,8948.0,2026-03-18 14:05:26.493460,6.0
,,Orphan Employee,299.0,,,,,8954.0,2025-07-26 14:05:26.493478,7.0
,,Orphan Employee,243.0,,,,,8956.0,2025-08-19 14:05:26.493484,3.0
,,Orphan Employee,1161.0,,,,,8959.0,2025-08-24 14:05:26.493492,4.0
,,Orphan Employee,362.0,,,,,8964.0,2025-07-17 14:05:26.493507,10.0
,,Orphan Employee,986.0,,,,,8969.0,2026-05-17 14:05:26.493521,9.0
,,Orphan Employee,537.0,,,,,8973.0,2025-11-03 14:05:26.493549,2.0
,,Orphan Employee,622.0,,,,,8975.0,2026-04-30 14:05:26.493555,8.0
,,Orphan Employee,26.0,,,,,8976.0,2026-03-28 14:05:26.493559,4.0
,,Orphan Employee,508.0,,,,,8977.0,2026-03-17 14:05:26.493562,2.0
,,Orphan Employee,738.0,,,,,8978.0,2025-08-23 14:05:26.493564,1.0
,,Orphan Employee,402.0,,,,,8982.0,2026-05-08 14:05:26.493575,8.0
,,Orphan Employee,85.0,,,,,8986.0,2025-10-24 14:05:26.493587,10.0
,,Orphan Employee,904.0,,,,,8988.0,2026-02-02 14:05:26.493593,6.0
,,Orphan Employee,362.0,,,,,8990.0,2026-01-13 14:05:26.493599,8.0
,,Orphan Employee,1033.0,,,,,9000.0,2025-11-30 14:05:26.493630,7.0
,,Orphan Employee,321.0,,,,,9024.0,2026-01-24 14:05:26.493699,5.0
,,Orphan Employee,1189.0,,,,,9025.0,2026-01-07 14:05:26.493702,10.0
,,Orphan Employee,904.0,,,,,9027.0,2026-03-20 14:05:26.493707,9.0
,,Orphan Employee,760.0,,,,,9028.0,2025-10-08 14:05:26.493710,0.0
,,Orphan Employee,125.0,,,,,9033.0,2025-12-27 14:05:26.493724,5.0
,,Orphan Employee,1187.0,,,,,9036.0,2026-05-01 14:05:26.493734,5.0
,,Orphan Employee,1109.0,,,,,9037.0,2025-11-14 14:05:26.493737,0.0
,,Orphan Employee,1199.0,,,,,9040.0,2026-02-06 14:05:26.493751,6.0
,,Orphan Employee,871.0,,,,,9041.0,2026-01-27 14:05:26.493761,0.0
,,Orphan Employee,410.0,,,,,9043.0,2026-03-15 14:05:26.493769,
,,Orphan Employee,405.0,,,,,9047.0,2025-11-07 14:05:26.493785,5.0
,,Orphan Employee,382.0,,,,,9051.0,2026-03-08 14:05:26.493800,9.0
,,Orphan Employee,619.0,,,,,9052.0,2026-04-18 14:05:26.493804,1.0
,,Orphan Employee,30.0,,,,,9053.0,2025-11-11 14:05:26.493808,10.0
,,Orphan Employee,934.0,,,,,9055.0,2026-05-07 14:05:26.493816,0.0
,,Orphan Employee,394.0,,,,,9057.0,2026-05-27 14:05:26.493824,3.0
,,Orphan Employee,247.0,,,,,9061.0,2025-11-06 14:05:26.493841,
,,Orphan Employee,1154.0,,,,,9065.0,2025-09-05 14:05:26.493858,9.0
,,Orphan Employee,1173.0,,,,,9066.0,2026-03-01 14:05:26.493862,3.0
,,Orphan Employee,1124.0,,,,,9075.0,2025-09-25 14:05:26.493909,7.0
,,Orphan Employee,851.0,,,,,9077.0,2025-09-15 14:05:26.493918,
,,Orphan Employee,199.0,,,,,9078.0,2025-12-15 14:05:26.493921,4.0
,,Orphan Employee,1187.0,,,,,9079.0,2025-06-26 14:05:26.493924,6.0
,,Orphan Employee,971.0,,,,,9081.0,2025-10-22 14:05:26.493930,3.0
,,Orphan Employee,639.0,,,,,9087.0,2025-07-27 14:05:26.493948,1.0
,,Orphan Employee,448.0,,,,,9088.0,2025-07-05 14:05:26.493952,7.0
,,Orphan Employee,762.0,,,,,9090.0,2025-08-15 14:05:26.493957,7.0
,,Orphan Employee,1086.0,,,,,9092.0,2025-09-13 14:05:26.493963,10.0
,,Orphan Employee,464.0,,,,,9097.0,2025-11-01 14:05:26.493985,2.0
,,Orphan Employee,369.0,,,,,9098.0,2025-06-20 14:05:26.493988,0.0
,,Orphan Employee,940.0,,,,,9103.0,2026-05-18 14:05:26.494004,3.0
,,Orphan Employee,1101.0,,,,,9107.0,2025-10-24 14:05:26.494016,10.0
,,Orphan Employee,67.0,,,,,9108.0,2025-06-10 14:05:26.494019,3.0
,,Orphan Employee,1116.0,,,,,9116.0,2025-09-08 14:05:26.494100,6.0
,,Orphan Employee,303.0,,,,,9117.0,2026-05-09 14:05:26.494104,5.0
,,Orphan Employee,931.0,,,,,9123.0,2026-05-09 14:05:26.494123,8.0
,,Orphan Employee,896.0,,,,,9124.0,2026-01-29 14:05:26.494126,0.0
,,Orphan Employee,465.0,,,,,9133.0,2026-04-03 14:05:26.494154,7.0
,,Orphan Employee,86.0,,,,,9135.0,2025-10-21 14:05:26.494162,4.0
,,Orphan Employee,1107.0,,,,,9137.0,2025-12-06 14:05:26.494168,1.0
,,Orphan Employee,524.0,,,,,9138.0,2025-10-29 14:05:26.494171,6.0
,,Orphan Employee,795.0,,,,,9140.0,2026-04-24 14:05:26.494178,10.0
,,Orphan Employee,676.0,,,,,9144.0,2025-11-25 14:05:26.494190,1.0
,,Orphan Employee,79.0,,,,,9146.0,2026-05-07 14:05:26.494197,8.0
,,Orphan Employee,285.0,,,,,9151.0,2026-03-28 14:05:26.494213,3.0
,,Orphan Employee,1156.0,,,,,9153.0,2026-06-03 14:05:26.494219,2.0
,,Orphan Employee,570.0,,,,,9154.0,2026-04-06 14:05:26.494222,7.0
,,Orphan Employee,753.0,,,,,9155.0,2026-03-13 14:05:26.494225,5.0
,,Orphan Employee,1165.0,,,,,9161.0,2025-12-25 14:05:26.494245,3.0
,,Orphan Employee,1157.0,,,,,9162.0,2025-10-03 14:05:26.494248,3.0
,,Orphan Employee,394.0,,,,,9164.0,2025-09-09 14:05:26.494254,5.0
,,Orphan Employee,707.0,,,,,9166.0,2025-11-03 14:05:26.494263,9.0
,,Orphan Employee,336.0,,,,,9169.0,2025-12-22 14:05:26.494272,3.0
,,Orphan Employee,677.0,,,,,9171.0,2025-08-20 14:05:26.494278,1.0
,,Orphan Employee,832.0,,,,,9172.0,2025-09-05 14:05:26.494282,9.0
,,Orphan Employee,1160.0,,,,,9176.0,2026-02-13 14:05:26.494294,5.0
,,Orphan Employee,484.0,,,,,9177.0,2026-04-22 14:05:26.494297,4.0
,,Orphan Employee,898.0,,,,,9179.0,2026-04-08 14:05:26.494303,7.0
,,Orphan Employee,904.0,,,,,9183.0,2025-12-18 14:05:26.494316,1.0
,,Orphan Employee,340.0,,,,,9184.0,2025-12-07 14:05:26.494319,10.0
,,Orphan Employee,813.0,,,,,9187.0,2026-05-02 14:05:26.494329,6.0
,,Orphan Employee,771.0,,,,,9189.0,2026-02-10 14:05:26.494335,6.0
,,Orphan Employee,967.0,,,,,9190.0,2026-05-28 14:05:26.494338,7.0
,,Orphan Employee,538.0,,,,,9191.0,2025-09-19 14:05:26.494341,10.0
,,Orphan Employee,903.0,,,,,9196.0,2025-10-06 14:05:26.494356,3.0
,,Orphan Employee,1199.0,,,,,9200.0,2025-12-11 14:05:26.494370,2.0
,,Orphan Employee,1196.0,,,,,9201.0,2025-09-06 14:05:26.494373,2.0
,,Orphan Employee,27.0,,,,,9203.0,2025-06-11 14:05:26.494379,4.0
,,Orphan Employee,1162.0,,,,,9204.0,2025-12-22 14:05:26.494382,5.0
,,Orphan Employee,345.0,,,,,9214.0,2025-11-02 14:05:26.494412,0.0
,,Orphan Employee,770.0,,,,,9218.0,2026-04-09 14:05:26.494425,3.0
,,Orphan Employee,556.0,,,,,9222.0,2025-09-27 14:05:26.494436,2.0
,,Orphan Employee,609.0,,,,,9223.0,2026-06-04 14:05:26.494439,10.0
,,Orphan Employee,321.0,,,,,9226.0,2026-03-12 14:05:26.494450,6.0
,,Orphan Employee,1190.0,,,,,9227.0,2026-02-17 14:05:26.494453,7.0
,,Orphan Employee,1126.0,,,,,9229.0,2026-04-11 14:05:26.494462,0.0
,,Orphan Employee,210.0,,,,,9232.0,2026-05-15 14:05:26.494473,1.0
,,Orphan Employee,1172.0,,,,,9235.0,2025-08-17 14:05:26.494483,9.0
,,Orphan Employee,1199.0,,,,,9238.0,2025-12-11 14:05:26.494496,9.0
,,Orphan Employee,475.0,,,,,9242.0,2025-10-04 14:05:26.494514,7.0
,,Orphan Employee,763.0,,,,,9243.0,2026-02-02 14:05:26.494517,6.0
,,Orphan Employee,493.0,,,,,9244.0,2026-05-09 14:05:26.494521,6.0
,,Orphan Employee,151.0,,,,,9245.0,2025-09-07 14:05:26.494526,
,,Orphan Employee,193.0,,,,,9251.0,2025-10-12 14:05:26.494604,
,,Orphan Employee,856.0,,,,,9253.0,2025-11-25 14:05:26.494613,0.0
,,Orphan Employee,876.0,,,,,9256.0,2025-12-31 14:05:26.494626,3.0
,,Orphan Employee,114.0,,,,,9260.0,2025-11-14 14:05:26.494642,5.0
,,Orphan Employee,903.0,,,,,9263.0,2026-04-14 14:05:26.494656,1.0
,,Orphan Employee,501.0,,,,,9267.0,2025-09-17 14:05:26.494673,2.0
,,Orphan Employee,329.0,,,,,9268.0,2025-07-19 14:05:26.494677,10.0
,,Orphan Employee,1165.0,,,,,9269.0,2025-08-31 14:05:26.494682,4.0
,,Orphan Employee,1149.0,,,,,9271.0,2026-04-14 14:05:26.494691,9.0
,,Orphan Employee,328.0,,,,,9272.0,2026-03-22 14:05:26.494696,1.0
,,Orphan Employee,1173.0,,,,,9273.0,2025-12-27 14:05:26.494700,9.0
,,Orphan Employee,763.0,,,,,9275.0,2026-03-26 14:05:26.494709,1.0
,,Orphan Employee,438.0,,,,,9281.0,2026-01-02 14:05:26.494736,10.0
,,Orphan Employee,220.0,,,,,9282.0,2025-06-26 14:05:26.494740,6.0
,,Orphan Employee,27.0,,,,,9283.0,2025-10-30 14:05:26.494745,4.0
,,Orphan Employee,1144.0,,,,,9290.0,2025-11-05 14:05:26.494776,6.0
,,Orphan Employee,928.0,,,,,9292.0,2025-12-19 14:05:26.494784,1.0
,,Orphan Employee,639.0,,,,,9293.0,2026-05-27 14:05:26.494793,5.0
,,Orphan Employee,973.0,,,,,9294.0,2026-03-12 14:05:26.494798,1.0
,,Orphan Employee,718.0,,,,,9300.0,2026-02-06 14:05:26.494828,0.0
,,Orphan Employee,1123.0,,,,,9301.0,2025-10-20 14:05:26.494833,5.0
,,Orphan Employee,1157.0,,,,,9303.0,2026-04-22 14:05:26.494843,8.0
,,Orphan Employee,1166.0,,,,,9305.0,2026-01-25 14:05:26.494851,5.0
,,Orphan Employee,484.0,,,,,9307.0,2025-07-09 14:05:26.494858,8.0
,,Orphan Employee,1101.0,,,,,9308.0,2025-08-21 14:05:26.494861,10.0
,,Orphan Employee,1074.0,,,,,9309.0,2025-07-15 14:05:26.494864,1.0
,,Orphan Employee,1102.0,,,,,9316.0,2026-02-28 14:05:26.494899,5.0
,,Orphan Employee,917.0,,,,,9317.0,2025-08-04 14:05:26.494902,9.0
,,Orphan Employee,584.0,,,,,9320.0,2026-06-02 14:05:26.494912,6.0
,,Orphan Employee,1133.0,,,,,9325.0,2026-05-28 14:05:26.494929,6.0
,,Orphan Employee,651.0,,,,,9326.0,2026-03-06 14:05:26.494933,8.0
,,Orphan Employee,823.0,,,,,9327.0,2025-11-30 14:05:26.494936,5.0
,,Orphan Employee,311.0,,,,,9329.0,2026-01-15 14:05:26.494943,8.0
,,Orphan Employee,793.0,,,,,9332.0,2025-06-10 14:05:26.494953,9.0
,,Orphan Employee,596.0,,,,,9333.0,2026-02-16 14:05:26.494956,8.0
,,Orphan Employee,1134.0,,,,,9334.0,2025-07-11 14:05:26.494959,4.0
,,Orphan Employee,1144.0,,,,,9335.0,2026-04-09 14:05:26.494962,10.0
,,Orphan Employee,247.0,,,,,9337.0,2025-07-23 14:05:26.494968,2.0
,,Orphan Employee,923.0,,,,,9338.0,2026-02-11 14:05:26.494971,7.0
,,Orphan Employee,338.0,,,,,9339.0,2025-10-13 14:05:26.494975,5.0
,,Orphan Employee,552.0,,,,,9341.0,2025-08-05 14:05:26.494983,6.0
,,Orphan Employee,912.0,,,,,9342.0,2025-06-29 14:05:26.494988,6.0
,,Orphan Employee,1041.0,,,,,9344.0,2025-07-16 14:05:26.494998,10.0
,,Orphan Employee,99.0,,,,,9348.0,2025-06-10 14:05:26.495015,2.0
,,Orphan Employee,1142.0,,,,,9349.0,2025-10-19 14:05:26.495018,
,,Orphan Employee,1117.0,,,,,9350.0,2026-01-10 14:05:26.495023,2.0
,,Orphan Employee,1067.0,,,,,9353.0,2025-12-13 14:05:26.495035,2.0
,,Orphan Employee,1177.0,,,,,9359.0,2026-03-10 14:05:26.495184,0.0
,,Orphan Employee,558.0,,,,,9361.0,2025-07-05 14:05:26.495193,5.0
,,Orphan Employee,539.0,,,,,9364.0,2026-01-29 14:05:26.495206,3.0
,,Orphan Employee,1171.0,,,,,9365.0,2025-09-23 14:05:26.495211,8.0
,,Orphan Employee,442.0,,,,,9368.0,2025-09-28 14:05:26.495225,6.0
,,Orphan Employee,421.0,,,,,9370.0,2025-09-28 14:05:26.495242,2.0
,,Orphan Employee,797.0,,,,,9374.0,2025-06-23 14:05:26.495260,9.0
,,Orphan Employee,885.0,,,,,9376.0,2026-04-10 14:05:26.495274,9.0
,,Orphan Employee,114.0,,,,,9377.0,2025-11-28 14:05:26.495278,0.0
,,Orphan Employee,774.0,,,,,9378.0,2025-07-10 14:05:26.495282,9.0
,,Orphan Employee,856.0,,,,,9379.0,2025-09-23 14:05:26.495286,4.0
,,Orphan Employee,832.0,,,,,9387.0,2026-02-02 14:05:26.495319,8.0
,,Orphan Employee,305.0,,,,,9388.0,2025-07-01 14:05:26.495326,6.0
,,Orphan Employee,335.0,,,,,9399.0,2025-09-19 14:05:26.495373,3.0
,,Orphan Employee,1158.0,,,,,9403.0,2026-02-28 14:05:26.495393,0.0
,,Orphan Employee,388.0,,,,,9407.0,2026-05-22 14:05:26.495410,8.0
,,Orphan Employee,1071.0,,,,,9409.0,2025-07-31 14:05:26.495420,2.0
,,Orphan Employee,746.0,,,,,9414.0,2026-02-04 14:05:26.495440,9.0
,,Orphan Employee,48.0,,,,,9415.0,2025-11-29 14:05:26.495445,7.0
,,Orphan Employee,2.0,,,,,9416.0,2026-04-11 14:05:26.495449,8.0
,,Orphan Employee,397.0,,,,,9419.0,2026-04-27 14:05:26.495462,7.0
,,Orphan Employee,1071.0,,,,,9420.0,2025-07-03 14:05:26.495468,9.0
,,Orphan Employee,1172.0,,,,,9426.0,2026-05-08 14:05:26.495495,2.0
,,Orphan Employee,1190.0,,,,,9427.0,2025-08-08 14:05:26.495499,6.0
,,Orphan Employee,505.0,,,,,9429.0,2026-04-19 14:05:26.495508,4.0
,,Orphan Employee,410.0,,,,,9433.0,2026-02-16 14:05:26.495524,2.0
,,Orphan Employee,1125.0,,,,,9435.0,2025-10-02 14:05:26.495533,3.0
,,Orphan Employee,266.0,,,,,9436.0,2025-06-24 14:05:26.495537,3.0
,,Orphan Employee,871.0,,,,,9437.0,2025-06-16 14:05:26.495541,3.0
,,Orphan Employee,943.0,,,,,9441.0,2025-11-03 14:05:26.495563,10.0
,,Orphan Employee,1082.0,,,,,9444.0,2026-03-05 14:05:26.495574,4.0
,,Orphan Employee,862.0,,,,,9446.0,2025-07-29 14:05:26.495583,
,,Orphan Employee,596.0,,,,,9450.0,2025-11-25 14:05:26.495602,6.0
,,Orphan Employee,1179.0,,,,,9455.0,2026-04-08 14:05:26.495634,10.0
,,Orphan Employee,976.0,,,,,9469.0,2025-11-18 14:05:26.495692,2.0
,,Orphan Employee,951.0,,,,,9471.0,2025-07-25 14:05:26.495701,4.0
,,Orphan Employee,1085.0,,,,,9476.0,2026-03-30 14:05:26.495779,5.0
,,Orphan Employee,1046.0,,,,,9477.0,2025-07-26 14:05:26.495783,6.0
,,Orphan Employee,179.0,,,,,9478.0,2026-02-25 14:05:26.495787,1.0
,,Orphan Employee,235.0,,,,,9480.0,2026-05-05 14:05:26.495795,5.0
,,Orphan Employee,1102.0,,,,,9482.0,2026-06-05 14:05:26.495803,4.0
,,Orphan Employee,110.0,,,,,9483.0,2026-04-14 14:05:26.495812,1.0
,,Orphan Employee,493.0,,,,,9496.0,2026-05-22 14:05:26.495869,0.0
,,Orphan Employee,115.0,,,,,9501.0,2026-02-12 14:05:26.495892,9.0
,,Orphan Employee,597.0,,,,,9503.0,2025-11-18 14:05:26.495901,1.0
,,Orphan Employee,954.0,,,,,9504.0,2026-05-26 14:05:26.495910,8.0
,,Orphan Employee,1103.0,,,,,9508.0,2026-04-18 14:05:26.495934,0.0
,,Orphan Employee,191.0,,,,,9513.0,2025-06-08 14:05:26.495964,9.0
,,Orphan Employee,321.0,,,,,9515.0,2025-07-07 14:05:26.495974,2.0
,,Orphan Employee,321.0,,,,,9516.0,2025-10-08 14:05:26.495979,1.0
